,ag,lc,dt,cc,wd,ld,fd,dw,mt,mn,p1,p2,pd,pf,wk1mc,wk2mc,w1,w2,w3,w4,w5,w1t,w2t,w3t,w4t,w5t,lt,ll3,ll2,ll1,d2l,d1l,lbx,sr,adj1,adj8,ad1,ad8,iw,al,ldiv,L3_lr,L2_lr,A_cr,C+3_cr,C_cr,B_cr,A+3_cr,g1_rg,a4_rg,g2_rg,a2_rg,a3_rg,g3_rg,g4_rg,a1_rg,f3_rg,f1_rg,f4_rg,g2_tg,g1_tg,g3_tg,g5_tg,g4_tg,r14_rc,r15_rc,r13_rc,r1_rc,r6_rc,r4_rc,r7_rc,r17_rc,r18_rc,r30_rc,r5_rc,r11_rc,r3_rc,r12_rc,r9_rc,r8_rc,r19_rc,r29_rc,r16_rc,r24_rc,r23_rc,r10_rc,r45_rc,r2_rc,r21_rc,r22_rc,r28_rc,r27_rc,r33_rc,r50_rc,r34_rc,r20_rc,r48_rc,r41_rc,r36_rc,r46_rc,r35_rc,r44_rc,r32_rc,r40_rc,t3_tc,t12_tc,t1_tc,t7_tc,t4_tc,t13_tc,t8_tc,t15_tc,t5_tc,t10_tc,t19_tc,t2_tc,t6_tc,t9_tc,t11_tc,t14_tc,t22_tc,t20_tc,t18_tc,t21_tc,t16_tc,t17_tc,tc_dc,dd_dc,ss_dc,tz_dc,gs_dc,gz_dc,ts_dc,th_dc,predictA
776,5,1,1200,0,-5,-10,7.9,3,0,0.0,0,-1,-7,3,0,0,0.0,0.0,22.9,0.0,0.0,1,1,1,1,1,109,-4.25,-2.25,-12.25,-8.0,-10.0,-1.33,12,25.13,49.44,25.34,49.65,0.0,123,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A
777,4,1,1200,0,-12,0,2.6,1,0,0.0,0,0,0,5,4,0,22.3,0.0,0.0,23.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
778,4,1,1200,0,-12,0,2.6,1,0,0.0,0,0,0,5,4,0,22.3,0.0,0.0,23.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
779,4,1,1200,0,-12,4,2.6,1,0,0.0,-1,4,4,5,4,0,22.3,0.0,0.0,23.0,0.0,1,1,1,1,1,119,-1.5,-1.75,0.25,1.75,2.0,-1.07,4,23.13,45.43,23.49,45.79,0.0,132,4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
780,4,1,1200,0,-4,1,34.0,6,0,0.0,0,-7,-7,5,0,0,0.0,0.0,0.0,22.5,0.0,1,1,1,1,1,14,-2.5,-2.5,-8.5,-6.0,-6.0,-1.63,13,24.05,46.56,24.17,46.68,0.0,131,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
781,4,1,1200,0,-4,5,34.0,6,0,0.0,0,3,3,3,0,0,0.0,0.0,0.0,22.5,0.0,1,1,1,1,1,77,-1.25,-1.5,0.25,1.5,1.75,0.16,3,23.21,45.95,22.73,45.47,0.0,131,8.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
782,4,1,1200,0,-4,6,34.0,6,0,0.0,-1,-5,-5,1,0,0,0.0,0.0,0.0,22.5,0.0,1,1,1,1,1,91,0.06,-0.75,-7.5,-7.56,-6.75,-0.85,11,23.71,46.33,23.65,46.27,0.0,131,22.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
783,3,1,1200,0,0,0,26.0,7,0,0.0,0,0,0,5,1,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
784,3,1,1200,0,0,0,26.0,7,0,0.0,0,0,0,5,1,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
785,3,1,1200,0,0,0,26.0,7,0,0.0,0,0,0,5,1,0,22.8,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
786,5,1,1200,0,0,0,65.0,8,0,0.0,0,0,0,5,0,0,0.0,0.0,22.7,0.0,23.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
787,5,1,1200,0,0,0,65.0,8,0,0.0,0,0,0,5,0,0,0.0,0.0,22.7,0.0,23.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
788,5,1,1200,0,0,0,65.0,8,0,0.0,0,0,0,5,0,0,0.0,0.0,22.7,0.0,23.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
789,4,1,1200,0,-25,-7,55.0,4,0,0.0,1,0,0,5,0,0,0.0,0.0,0.0,22.6,0.0,1,1,1,1,1,161,-2.5,-2.0,-2.25,0.25,-0.25,-1.71,5,23.47,45.56,23.59,45.68,0.0,125,14.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
790,4,1,1200,0,-25,-3,55.0,4,0,0.0,0,-8,-8,3,0,0,0.0,0.0,0.0,22.6,0.0,1,1,1,1,1,119,-2.25,-1.5,-6.25,-4.0,-4.75,-1.69,11,23.55,46.1,24.15,46.7,0.0,125,59.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
791,4,1,1200,0,-25,-4,55.0,4,0,0.0,3,1,-6,7,0,0,0.0,0.0,0.0,22.6,0.0,1,1,1,1,1,98,-4.5,-3.0,-12.75,-8.25,-9.75,-2.13,12,24.17,47.08,24.92,47.83,0.0,125,42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B
792,4,1,1200,0,22,0,4.8,10,0,0.0,0,0,0,5,1,0,22.8,0.0,0.0,22.1,0.0,1,1,1,1,1,91,-3.5,-6.5,-5.75,-2.25,0.75,-1.44,8,23.94,46.14,23.64,45.84,119.2,125,124.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C
793,4,1,1200,0,22,-1,4.8,10,0,0.0,0,3,3,9,1,0,22.8,0.0,0.0,22.1,0.0,1,1,1,1,1,74,-4.25,-5.25,-2.5,1.75,2.75,-1.36,3,24.52,47.05,23.86,46.39,0.0,125,7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
794,4,1,1200,0,22,0,4.8,10,0,0.0,0,0,0,5,1,0,22.8,0.0,0.0,22.1,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,125,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
795,4,1,1200,0,8,-3,100.0,12,0,0.0,1,-1,-1,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,102,-5.75,-5.75,-10.25,-4.5,-4.5,-1.52,8,25.45,48.24,24.22,47.01,23.0,122,123.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,E
796,4,1,1200,0,8,-4,100.0,12,0,0.0,0,-2,-2,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,81,-3.0,-2.5,-2.75,0.25,-0.25,-1.28,10,23.46,45.52,23.22,45.28,0.0,122,98.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E
797,4,1,1200,0,8,0,100.0,12,0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,122,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
798,4,1,1200,0,15,2,19.0,9,0,0.0,0,1,1,3,0,0,0.0,0.0,0.0,22.1,0.0,1,1,1,1,1,105,-1.75,-1.75,-4.5,-2.75,-2.75,-0.55,3,23.7,46.43,23.34,46.07,0.0,124,9.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
799,4,1,1200,0,15,0,19.0,9,0,0.0,0,1,1,5,0,0,0.0,0.0,0.0,22.1,0.0,1,1,1,1,1,81,-3.75,-4.5,-2.0,1.75,2.5,-0.63,4,23.34,45.6,22.89,45.15,0.0,124,9.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
800,4,1,1200,0,15,-2,19.0,9,0,0.0,-1,4,4,11,0,0,0.0,0.0,0.0,22.1,0.0,1,1,1,1,1,134,-3.75,-5.25,-6.0,-2.25,-0.75,-0.6,5,23.22,45.57,22.89,45.24,109.0,124,128.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
801,3,1,1200,0,-47,-9,201.0,2,0,0.0,0,0,0,5,9,0,22.3,0.0,0.0,0.0,0.0,1,1,1,1,1,98,-2.5,-4.25,-7.25,-4.75,-3.0,-1.75,3,21.1,42.13,22.51,43.54,0.0,120,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,E
802,3,1,1200,0,-47,0,201.0,2,0,0.0,0,0,0,5,9,0,22.3,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,120,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,E
803,3,1,1200,0,-47,-6,201.0,2,0,0.0,0,1,1,9,9,0,22.3,0.0,0.0,0.0,0.0,1,1,1,1,1,119,-5.0,-5.75,-4.75,0.25,1.0,0.84,2,20.7,43.89,22.17,45.36,-39.0,120,162.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E
804,5,1,1200,0,-10,-2,58.0,11,0,0.0,-1,1,1,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,81,-7.5,-8.0,-16.5,-9.0,-8.5,-2.99,11,25.22,47.81,25.52,48.11,0.0,117,82.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
805,5,1,1200,0,-10,-1,58.0,11,0,0.0,1,3,3,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,119,-6.25,-7.25,-4.75,1.5,2.5,-0.82,2,22.76,45.18,23.21,45.63,0.0,117,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C
806,5,1,1200,0,-10,-7,58.0,11,0,0.0,-1,1,1,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,102,-5.25,-5.25,-6.75,-1.5,-1.5,-0.65,8,22.87,45.69,23.26,46.08,0.0,117,31.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
807,6,1,1200,0,-3,-4,12.0,14,0,0.0,0,0,4,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,105,-4.25,-5.25,-4.75,-0.5,0.5,-0.27,4,24.5,48.31,23.96,47.77,0.0,117,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B
808,6,1,1200,0,-3,-4,12.0,14,0,0.0,1,1,3,7,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,70,-5.0,-2.75,-2.75,2.25,0.0,0.23,6,22.58,45.6,22.67,45.69,0.0,117,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B
809,6,1,1200,0,-3,-3,12.0,14,0,0.0,2,1,3,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,85,-2.75,-3.5,-3.5,-0.75,0.0,0.05,5,23.06,46.05,22.85,45.84,10.0,117,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B
810,4,1,1200,0,-6,-6,6.5,5,0,0.0,-1,0,0,11,3,0,23.0,0.0,0.0,0.0,0.0,1,1,1,1,1,112,-4.75,-4.5,-5.5,-0.75,-1.0,-0.29,8,22.8,45.37,22.68,45.25,16.5,116,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
811,4,1,1200,0,-6,-2,6.5,5,0,0.0,-1,-3,-3,5,3,0,23.0,0.0,0.0,0.0,0.0,1,1,1,1,1,67,-3.5,-2.75,-3.0,0.5,-0.25,-0.53,9,23.07,45.85,23.25,46.03,12.5,116,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A
812,4,1,1200,0,-6,-3,6.5,5,0,0.0,1,7,7,11,3,0,23.0,0.0,0.0,0.0,0.0,1,1,1,1,1,88,-3.75,-4.5,-1.25,2.5,3.25,-0.3,3,21.88,43.7,22.03,43.85,41.5,116,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A
813,5,1,1200,0,6,2,12.0,13,0,0.0,0,3,3,7,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,14,-3.0,-2.5,-2.5,0.5,0.0,0.05,5,23.0,45.81,22.82,45.63,25.0,114,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,B
814,5,1,1200,0,6,-2,12.0,13,0,0.0,1,1,1,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,77,-3.25,-2.25,-4.5,-1.25,-2.25,0.06,4,23.17,46.22,22.93,45.98,0.0,114,6.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,A
815,5,1,1200,0,6,2,12.0,13,0,0.0,1,2,-1,3,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,70,-2.0,-1.5,-2.5,-0.5,-1.0,-0.16,7,23.67,46.73,23.28,46.34,0.0,114,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,A
816,4,1,1400,0,15,1,11.0,2,0,0.0,-1,1,6,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,98,-6.25,-5.0,-0.25,6.0,4.75,0.21,1,22.91,45.86,22.76,45.71,10.0,126,21.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E
817,4,1,1400,0,15,3,11.0,2,0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,134,-6.75,-5.25,-6.75,0.0,-1.5,-0.3,9,24.72,48.74,24.39,48.41,0.0,126,14.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E
